year,category,question,answer,analysis,index,score,question_en,analysis_en,score_question,score_analysis
2020,（新课标Ⅱ）,"2. 若 $\alpha$ 为第四象限角, 则（）
A. $\cos 2 \alpha>0$
B. $\cos 2 \alpha<0$
C. $\sin 2 \alpha>0$
D. $\sin 2 \alpha<0$
",['D'],"【详解】当 $\alpha=-\frac{\pi}{6}$ 时, $\cos 2 \alpha=\cos \left(-\frac{\pi}{3}\right)>0$, 选项B错误；

当 $\alpha=-\frac{\pi}{3}$ 时, $\cos 2 \alpha=\cos \left(-\frac{2 \pi}{3}\right)<0$, 选项A错误;

由 $\alpha$ 在第四象限可得： $\sin \alpha<0, \cos \alpha>0$, 则 $\sin 2 \alpha=2 \sin \alpha \cos \alpha<0$, 选项C错误，选项D正确;

故选: D.
",174,5,"2. If$\alpha$It is the fourth quadrant angle, then ()
A.$\cos 2 \alpha>0$B.$\cos 2 \alpha<0$C.$\sin 2 \alpha>0$D.$\sin 2 \alpha<0$","【Detailed explanation】When$\alpha=-\frac{\pi}{6}$hour,$\cos 2 \alpha=\cos \left(-\frac{\pi}{3}\right)>0$, Option B is incorrect;

when$\alpha=-\frac{\pi}{3}$hour,$\cos 2 \alpha=\cos \left(-\frac{2 \pi}{3}\right)<0$, Option A is incorrect;

Depend on$\alpha$In the fourth quadrant, you can obtain:$\sin \alpha<0, \cos \alpha>0$, then $\sin 2 \alpha=2 \sin \alpha \cos \alpha<0$, Option C is incorrect, option D is correct;

So, the correct answer is: D.",118.18,148.68
2020,（新课标Ⅱ）,"3.在新冠肺炎疫情防控期间, 某超市开通网上销售业务, 每天能完成1200份订单的配货, 由于订单量大幅 增加, 导致订单积压. 为解决困难, 许多志愿者踊跃报名参加配货工作. 已知该超市某日积压 500 份订单末配 货, 预计第二天的新订单超过 1600 份的概率为 0.05 , 志愿者每人每天能完成 50 份订单的配货, 为使第二天 完成积压订单及当日订单的配货的概率不小于 0.95 ，则至少需要志愿者（）
A. 10 名
B. 18 名
C. 24名
D. 32 名
",['B'],"【详解】由题意, 第二天新增订单数为 $500+1600-1200=900$,

故需要志愿者 $\frac{900}{50}=18$ 名.

故选: B

【点晴】本题主要考查函数模型的简单应用, 属于基础题.
",175,5,"3. During the COVID-19 epidemic prevention and control period, a supermarket opened an online sales business and could complete the delivery of 1,200 orders per day. Due to the sharp increase in order volume, the order backlog was caused. In order to solve the difficulties, many volunteers enthusiastically signed up to participate in the delivery work. It is known that the supermarket had a backlog of 500 orders on a certain day. It is estimated that the probability of more than 1,600 new orders on the next day is 0.05. Each volunteer can complete the delivery of 50 orders per day. In order to ensure that the probability of completing the backlog order and the delivery of the same day is no less than 0.95, at least a volunteer is required ()
A. 10
B. 18
C. 24
D. 32","[Detailed explanation] According to the question, the number of new orders added the next day is$500+1600-1200=900$,

So, volunteers are needed$\frac{900}{50}=18$name.

So, the correct answer is: B

[Dianqing] This question mainly tests the simple application of function models and is a basic question.",150.0,150.0
2020,（新课标Ⅱ）,"5. 若过点 $(2,1)$ 的圆与两坐标轴都相切, 则圆心到直线 $2 x-y-3=0$ 的距离为 $(\quad)$
A. $\frac{\sqrt{5}}{5}$
B. $\frac{2 \sqrt{5}}{5}$
C. $\frac{3 \sqrt{5}}{5}$
D. $\frac{4 \sqrt{5}}{5}$
",['B'],"【详解】由于圆上的点 $(2,1)$ 在第一象限, 若圆心不在第一象限,

则圆与至少与一条坐标轴相交, 不合乎题意, 所以圆心必在第一象限,

设圆心的坐标为 $(a, a)$, 则圆的半径为 $a$,

圆的标准方程为 $(x-a)^{2}+(y-a)^{2}=a^{2}$. 由题意可得 $(2-a)^{2}+(1-a)^{2}=a^{2}$,

可得 $a^{2}-6 a+5=0$, 解得 $a=1$ 或 $a=5$,

所以圆心的坐标为 $(1,1)$ 或 $(5,5)$,

圆心到直线 $2 x-y-3=0$ 的距离均为 $d=\frac{|-2|}{\sqrt{5}}=\frac{2 \sqrt{5}}{5}$;

所以，圆心到直线 $2 x-y-3=0$ 的距离为 $\frac{2 \sqrt{5}}{5}$.

故选: B.
",176,5,"5. If it passes a little$(2,1)$The circle is tangent to both coordinate axes, and the center of the circle reaches the straight line$2 x-y-3=0$The distance is$(\quad)$A.$\frac{\sqrt{5}}{5}$B.$\frac{2 \sqrt{5}}{5}$C.$\frac{3 \sqrt{5}}{5}$D.$\frac{4 \sqrt{5}}{5}$","【Detailed explanation】Because of the point on the circle$(2,1)$In the first quadrant, if the center of the circle is not in the first quadrant,

Then the circle intersects at least one coordinate axis, which does not fit the question, so the center of the circle must be in the first quadrant.

Suppose the coordinates of the center of the circle are$(a, a)$, then the radius of the circle is$a$,

The standard equation of a circle is$(x-a)^{2}+(y-a)^{2}=a^{2}$. It can be obtained from the question$(2-a)^{2}+(1-a)^{2}=a^{2}$,

So$a^{2}-6 a+5=0$, solve it$a=1$or$a=5$,

So the coordinates of the center of the circle are$(1,1)$or$(5,5)$,

The center of the circle to the straight line$2 x-y-3=0$The distances are$d=\frac{|-2|}{\sqrt{5}}=\frac{2 \sqrt{5}}{5}$;

So, the center of the circle reaches the straight line$2 x-y-3=0$The distance is$\frac{2 \sqrt{5}}{5}$.

So, the correct answer is: B.",150.0,150.0
2020,（新课标Ⅱ）,"6. 数列 $\left\{a_{n}\right\}$ 中, $a_{1}=2, a_{m+n}=a_{m} a_{n}$, 若 $a_{k+1}+a_{k+2}+\cdots+a_{k+10}=2^{15}-2^{5}$, 则 $k=(\quad)$
A. 2
B. 3
C. 4
D. 5
",['C'],"【详解】在等式 $a_{m+n}=a_{m} a_{n}$ 中, 令 $m=1$, 可得 $a_{n+1}=a_{n} a_{1}=2 a_{n}, \therefore \frac{a_{n+1}}{a_{n}}=2$,

所以, 数列 $\left\{a_{n}\right\}$ 是以 2 为首项, 以 2 为公比的等比数列, 则 $a_{n}=2 \times 2^{n-1}=2^{n}$,

$\therefore a_{k+1}+a_{k+2}+\cdots+a_{k+10}=\frac{a_{k+1} \cdot\left(1-2^{10}\right)}{1-2}=\frac{2^{k+1} \cdot\left(1-2^{10}\right)}{1-2}=2^{k+1}\left(2^{10}-1\right)=2^{5}\left(2^{10}-1\right)$,

$\therefore 2^{k+1}=2^{5}$, 则 $k+1=5$, 解得 $k=4$.

故选: C.
",177,5,"6. Sequence$\left\{a_{n}\right\}$middle,$a_{1}=2, a_{m+n}=a_{m} a_{n}$, like$a_{k+1}+a_{k+2}+\cdots+a_{k+10}=2^{15}-2^{5}$, then $k=(\quad)$A. 2
B. 3
C. 4
D. 5","【Detailed explanation】In the equation$a_{m+n}=a_{m} a_{n}$In,$m=1$, available$a_{n+1}=a_{n} a_{1}=2 a_{n}, \therefore \frac{a_{n+1}}{a_{n}}=2$,

So, the sequence$\left\{a_{n}\right\}$So, an equal ratio sequence with 2 as the first item and 2 as the common ratio,$a_{n}=2 \times 2^{n-1}=2^{n}$,$\therefore a_{k+1}+a_{k+2}+\cdots+a_{k+10}=\frac{a_{k+1} \cdot\left(1-2^{10}\right)}{1-2}=\frac{2^{k+1} \cdot\left(1-2^{10}\right)}{1-2}=2^{k+1}\left(2^{10}-1\right)=2^{5}\left(2^{10}-1\right)$,$\therefore 2^{k+1}=2^{5}$, then $k+1=5$, solve it$k=4$.

So, the correct answer is: C.",107.43,126.1
2020,（新课标Ⅱ）,"8. 设 $O$ 为坐标原点, 直线 $x=a$ 与双曲线 $C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$ 的两条渐近线分别交于 $D, E$ 两点, 若 $\square O D E$ 的面积为 8 , 则 $C$ 的焦距的最小值为（）
A. 4
B. 8
C. 16
D. 32
",['B'],"【详解】 $\because C \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$

$\therefore$ 双曲线的渐近线方程是 $y= \pm \frac{b}{a} x$

$\because$ 直线 $x=a$ 与双曲线 $C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$ 的两条渐近线分别交于 $D, E$ 两点

不妨设 $D$ 为在第一象限, $E$ 在第四象限

联立 $\left\{\begin{array}{l}x=a \\ y=\frac{b}{a} x\end{array}\right.$, 解得 $\left\{\begin{array}{l}x=a \\ y=b\end{array}\right.$

故 $D(a, b)$

联立 $\left\{\begin{array}{l}x=a \\ y=-\frac{b}{a} x\end{array}\right.$, 解得 $\left\{\begin{array}{l}x=a \\ y=-b\end{array}\right.$

故 $E(a,-b)$

$\therefore|E D|=2 b$

$\therefore \square O D E$ 面积为: $S_{\triangle O D E}=\frac{1}{2} a \times 2 b=a b=8$

$\because$ 双曲线 $C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$

$\therefore$ 其焦距为 $2 c=2 \sqrt{a^{2}+b^{2}} \geq 2 \sqrt{2 a b}=2 \sqrt{16}=8$

当且仅当 $a=b=2 \sqrt{2}$ 取等号

$\therefore C$ 的焦距的最小值： 8

故选: B.
",178,5,"8. Set$O$as the origin of the coordinates, straight line$x=a$with hyperbola$C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$The two asymptomatic lines intersect respectively at$D, E$Two points, if$\square O D E$The area of$C$The minimum focal length is ()
A. 4
B. 8
C. 16
D. 32","【Detailed explanation】$\because C \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$$\therefore$The asymptomatic equation of the hyperbola is$y= \pm \frac{b}{a} x$$\because$straight line$x=a$with hyperbola$C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$The two asymptomatic lines intersect respectively at$D, E$Two o'clock

You may wish to set up$D$For in the first quadrant,$E$In the fourth quadrant

Joint$\left\{\begin{array}{l}x=a \\ y=\frac{b}{a} x\end{array}\right.$, solve it$\left\{\begin{array}{l}x=a \\ y=b\end{array}\right.$So$D(a, b)$Joint$\left\{\begin{array}{l}x=a \\ y=-\frac{b}{a} x\end{array}\right.$, solve it$\left\{\begin{array}{l}x=a \\ y=-b\end{array}\right.$So$E(a,-b)$$\therefore|E D|=2 b$$\therefore \square O D E$Area is:$S_{\triangle O D E}=\frac{1}{2} a \times 2 b=a b=8$$\because$hyperbola$C: \frac{x^{2}}{a^{2}}-\frac{y^{2}}{b^{2}}=1(a>0, b>0)$$\therefore$Its focal length is$2 c=2 \sqrt{a^{2}+b^{2}} \geq 2 \sqrt{2 a b}=2 \sqrt{16}=8$If and only$a=b=2 \sqrt{2}$Take the equal sign$\therefore C$Minimum focal length: 8

So, the correct answer is: B.",150.0,127.07
2020,（新课标Ⅱ）,"9. 设函数 $f(x)=\ln |2 x+1-| \ln |2 x-1|$, 则 $f(x)(\quad)$
A. 是偶函数, 且在 $\left(\frac{1}{2},+\infty\right)$ 单调递增
B. 是奇函数, 且在 $\left(-\frac{1}{2}, \frac{1}{2}\right)$ 单调递减
C. 是偶函数, 且在 $\left(-\infty,-\frac{1}{2}\right)$ 单调递增
D. 是奇函数, 且在 $\left(-\infty,-\frac{1}{2}\right)$ 单调递减
",['D'],"【详解】由 $f(x)=\ln |2 x+1|-\ln |2 x-1|$ 得 $f(x)$ 定义域为 $\left\{x \mid x \neq \pm \frac{1}{2}\right\}$, 关于坐标原点对称,

又 $f(-x)=\ln |1-2 x|-\ln |-2 x-1|=\ln |2 x-1|-\ln |2 x+1|=-f(x)$,

$\therefore f(x)$ 为定义域上的奇函数，可排除 $\mathrm{AC}$;

当 $x \in\left(-\frac{1}{2}, \frac{1}{2}\right)$ 时, $f(x)=\ln (2 x+1)-\ln (1-2 x)$,

$\mathrm{Q} y=\ln (2 x+1)$ 在 $\left(-\frac{1}{2}, \frac{1}{2}\right)$ 上单调递增, $y=\ln (1-2 x)$ 在 $\left(-\frac{1}{2}, \frac{1}{2}\right)$ 上单调递减,

$\therefore f(x)$ 在 $\left(-\frac{1}{2}, \frac{1}{2}\right)$ 上单调递增，排除 $\mathrm{B}$;

当 $x \in\left(-\infty,-\frac{1}{2}\right)$ 时, $f(x)=\ln (-2 x-1)-\ln (1-2 x)=\ln \frac{2 x+1}{2 x-1}=\ln \left(1+\frac{2}{2 x-1}\right)$,

$\because \mu=1+\frac{2}{2 x-1}$ 在 $\left(-\infty,-\frac{1}{2}\right)$ 上单调递减, $f(\mu)=\ln \mu$ 在定义域内单调递增,

根据复合函数单调性可知: $f(x)$ 在 $\left(-\infty,-\frac{1}{2}\right)$ 上单调递减, D正确. 故选: D.
",179,5,"9. Suppose the function$f(x)=\ln |2 x+1-| \ln |2 x-1|$, then $f(x)(\quad)$A. is an even function, and$\left(\frac{1}{2},+\infty\right)$Monotonously increasing
B. is an odd function, and$\left(-\frac{1}{2}, \frac{1}{2}\right)$Monotonously decreasing
C. is an even function, and$\left(-\infty,-\frac{1}{2}\right)$Monotonously increasing
D. is an odd function, and$\left(-\infty,-\frac{1}{2}\right)$Monotonously decreasing","【Detailed explanation】B$f(x)=\ln |2 x+1|-\ln |2 x-1|$have to$f(x)$Defined domain as$\left\{x \mid x \neq \pm \frac{1}{2}\right\}$, About the coordinate origin symmetry,

again$f(-x)=\ln |1-2 x|-\ln |-2 x-1|=\ln |2 x-1|-\ln |2 x+1|=-f(x)$,$\therefore f(x)$It is an odd function on the domain that can be excluded$\mathrm{AC}$;

when$x \in\left(-\frac{1}{2}, \frac{1}{2}\right)$hour,$f(x)=\ln (2 x+1)-\ln (1-2 x)$,$\mathrm{Q} y=\ln (2 x+1)$exist$\left(-\frac{1}{2}, \frac{1}{2}\right)$monotonically increasing,$y=\ln (1-2 x)$exist$\left(-\frac{1}{2}, \frac{1}{2}\right)$monotonically decreasing,$\therefore f(x)$exist$\left(-\frac{1}{2}, \frac{1}{2}\right)$Monotonically increment, exclude$\mathrm{B}$;

when$x \in\left(-\infty,-\frac{1}{2}\right)$hour,$f(x)=\ln (-2 x-1)-\ln (1-2 x)=\ln \frac{2 x+1}{2 x-1}=\ln \left(1+\frac{2}{2 x-1}\right)$,$\because \mu=1+\frac{2}{2 x-1}$exist$\left(-\infty,-\frac{1}{2}\right)$monotonically decreasing,$f(\mu)=\ln \mu$Monotonically increment in the definition domain,

According to the monotonicity of the composite function, we can know:$f(x)$exist$\left(-\infty,-\frac{1}{2}\right)$The upper monotonous decreases, D is correct. So, the correct answer is: D.",150.0,138.91
2020,（新课标Ⅱ）,"10.已知 $\triangle A B C$ 是面积为 $\frac{9 \sqrt{3}}{4}$ 的等边三角形, 且其顶点都在球 $O$ 的球面上. 若球 $O$ 的表面积为 $16 \pi$, 则 $O$ 到平面 $A B C$ 的距离为（）
A. $\sqrt{3}$
B. $\frac{3}{2}$
C. 1
D. $\frac{\sqrt{3}}{2}$
",['C'],"【详解】设球 $O$ 的半径为 $R$, 则 $4 \pi R^{2}=16 \pi$, 解得: $R=2$.

设 $\square A B C$ 外接圆半径为 $r$, 边长为 $a$,

$\because \square A B C$ 是面积为 $\frac{9 \sqrt{3}}{4}$ 的等边三角形,

$\therefore \frac{1}{2} a^{2} \times \frac{\sqrt{3}}{2}=\frac{9 \sqrt{3}}{4}$, 解得: $a=3, \therefore r=\frac{2}{3} \times \sqrt{a^{2}-\frac{a^{2}}{4}}=\frac{2}{3} \times \sqrt{9-\frac{9}{4}}=\sqrt{3}$,

$\therefore$ 球心 $O$ 到平面 $A B C$ 的距离 $d=\sqrt{R^{2}-r^{2}}=\sqrt{4-3}=1$.

故选: C.
",180,5,"10. Given$\triangle A B C$It is the area$\frac{9 \sqrt{3}}{4}$equilateral triangle, and its vertices are all on the ball$O$on the sphere.$O$The surface area is$16 \pi$, then $O$To the plane$A B C$The distance is ()
A.$\sqrt{3}$B.$\frac{3}{2}$C. 1
D.$\frac{\sqrt{3}}{2}$","【Detailed explanation】Set the ball$O$The radius of$R$, then $4 \pi R^{2}=16 \pi$, Solution:$R=2$.

set up$\square A B C$The radius of the circumference is$r$, the side length is$a$,$\because \square A B C$It is the area$\frac{9 \sqrt{3}}{4}$equilateral triangle,$\therefore \frac{1}{2} a^{2} \times \frac{\sqrt{3}}{2}=\frac{9 \sqrt{3}}{4}$, Solution:$a=3, \therefore r=\frac{2}{3} \times \sqrt{a^{2}-\frac{a^{2}}{4}}=\frac{2}{3} \times \sqrt{9-\frac{9}{4}}=\sqrt{3}$,$\therefore$Ball heart$O$To the plane$A B C$Distance$d=\sqrt{R^{2}-r^{2}}=\sqrt{4-3}=1$.

So, the correct answer is: C.",144.62,132.58
2020,（新课标Ⅱ）,"11. 若 $2^{x}-2^{y}<3^{-x}-3^{-y}$, 则（）
A. $\ln (y-x+1)>0$
B. $\ln (y-x+1)<0$
C. $\ln |x-y|>0$
D. $\ln |x-y|<0$
",['A'],"【详解】由 $2^{x}-2^{y}<3^{-x}-3^{-y}$ 得: $2^{x}-3^{-x}<2^{y}-3^{-y}$,

令 $f(t)=2^{t}-3^{-t}$,

$\because y=2^{x}$ 为 $R$ 上的增函数, $y=3^{-x}$ 为 $R$ 上的减函数, $\therefore f(t)$ 为 $R$ 上的增函数,

$\therefore x<y$,

$\mathrm{Q} y-x>0, \therefore y-x+1>1, \therefore \ln (y-x+1)>0$, 则A正确, B错误;

$\mathrm{Q}|x-y|$ 与 1 的大小不确定，故 $\mathrm{CD}$ 无法确定.

故选: A.
",181,5,"11. If$2^{x}-2^{y}<3^{-x}-3^{-y}$, but()
A.$\ln (y-x+1)>0$B.$\ln (y-x+1)<0$C.$\ln |x-y|>0$D.$\ln |x-y|<0$","【Detailed explanation】B$2^{x}-2^{y}<3^{-x}-3^{-y}$have to:$2^{x}-3^{-x}<2^{y}-3^{-y}$,

make$f(t)=2^{t}-3^{-t}$,$\because y=2^{x}$for$R$the increment function on$y=3^{-x}$for$R$subtraction function on$\therefore f(t)$for$R$the increment function on$\therefore x<y$,$\mathrm{Q} y-x>0, \therefore y-x+1>1, \therefore \ln (y-x+1)>0$, then A is correct and B is wrong;$\mathrm{Q}|x-y|$The size of 1 is uncertain, so$\mathrm{CD}$Unable to be sure.

So, the correct answer is: A.",94.59,141.19
2020,（新课标Ⅱ）,"12.0-1周期序列在通信技术中有着重要应用. 若序列 $a_{1} a_{2} \cdots a_{n} \cdots$ 满足 $a_{i} \in\{0,1\}(i=1,2, \cdots)$, 且存在正整数 $m$ , 使得 $a_{i+m}=a_{i}(i=1,2, \cdots)$ 成立, 则称其为 $0-1$ 周期序列, 并称满足 $a_{i+m}=a_{i}(i=1,2, \cdots)$ 的最小正整数 $m$ 为这个序列的周期.对于周期为 $m$ 的 $0-1$ 序列 $a_{1} a_{2} \cdots a_{n} \cdots, C(k)=\frac{1}{m} \sum_{i=1}^{m} a_{i} a_{i+k}(k=1,2, \cdots, m-1)$ 是描述其性质的重要指标, 下列周期为 5 的 $0-1$ 序列中， 满足 $C(k) \leq \frac{1}{5}(k=1,2,3,4)$ 的序列是 $(\quad)$
A. $11010 \cdots$
B. $11011 \cdots$
C. $10001 \cdots$
D. $11001 \cdots$
",['C'],"【详解】由 $a_{i+m}=a_{i}$ 知, 序列 $a_{i}$ 的周期为 $m$, 由已知, $m=5$,

$C(k)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+k}, k=1,2,3,4$

对于选项A,

$C(1)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+1}=\frac{1}{5}\left(a_{1} a_{2}+a_{2} a_{3}+a_{3} a_{4}+a_{4} a_{5}+a_{5} a_{6}\right)=\frac{1}{5}(1+0+0+0+0)=\frac{1}{5} \leq \frac{1}{5}$

$C(2)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+2}=\frac{1}{5}\left(a_{1} a_{3}+a_{2} a_{4}+a_{3} a_{5}+a_{4} a_{6}+a_{5} a_{7}\right)=\frac{1}{5}(0+1+0+1+0)=\frac{2}{5}$, 不满足;

对于选项B, $C(1)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+1}=\frac{1}{5}\left(a_{1} a_{2}+a_{2} a_{3}+a_{3} a_{4}+a_{4} a_{5}+a_{5} a_{6}\right)=\frac{1}{5}(1+0+0+1+1)=\frac{3}{5}$, 不满足;

对于选项D,

$C(1)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+1}=\frac{1}{5}\left(a_{1} a_{2}+a_{2} a_{3}+a_{3} a_{4}+a_{4} a_{5}+a_{5} a_{6}\right)=\frac{1}{5}(1+0+0+0+1)=\frac{2}{5}$, 不满足;

故选: C

【点晴】本题考查数列的新定义问题, 涉及到周期数列, 考查学生对新定义的理解能力以及数学运算能力 , 是一道中档题.
",182,5,"12.0-1 cycle sequences have important applications in communication technology. If sequences$a_{1} a_{2} \cdots a_{n} \cdots$satisfy$a_{i} \in\{0,1\}(i=1,2, \cdots)$, and there are positive integers$m$, make$a_{i+m}=a_{i}(i=1,2, \cdots)$If it is established, it is called$0-1$Periodic sequence, and satisfy$a_{i+m}=a_{i}(i=1,2, \cdots)$The smallest positive integer$m$For the period of this sequence,$m$of$0-1$sequence$a_{1} a_{2} \cdots a_{n} \cdots, C(k)=\frac{1}{m} \sum_{i=1}^{m} a_{i} a_{i+k}(k=1,2, \cdots, m-1)$It is an important indicator to describe its nature, with the following cycles of 5$0-1$In the sequence, satisfy$C(k) \leq \frac{1}{5}(k=1,2,3,4)$The sequence is$(\quad)$A.$11010 \cdots$B.$11011 \cdots$C.$10001 \cdots$D.$11001 \cdots$","【Detailed explanation】B$a_{i+m}=a_{i}$Knowledge, hierarchy$a_{i}$The period of$m$, known by$m=5$,$C(k)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+k}, k=1,2,3,4$For option A,$C(1)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+1}=\frac{1}{5}\left(a_{1} a_{2}+a_{2} a_{3}+a_{3} a_{4}+a_{4} a_{5}+a_{5} a_{6}\right)=\frac{1}{5}(1+0+0+0+0)=\frac{1}{5} \leq \frac{1}{5}$$C(2)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+2}=\frac{1}{5}\left(a_{1} a_{3}+a_{2} a_{4}+a_{3} a_{5}+a_{4} a_{6}+a_{5} a_{7}\right)=\frac{1}{5}(0+1+0+1+0)=\frac{2}{5}$, not satisfied;

For option B,$C(1)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+1}=\frac{1}{5}\left(a_{1} a_{2}+a_{2} a_{3}+a_{3} a_{4}+a_{4} a_{5}+a_{5} a_{6}\right)=\frac{1}{5}(1+0+0+1+1)=\frac{3}{5}$, not satisfied;

For option D,$C(1)=\frac{1}{5} \sum_{i=1}^{5} a_{i} a_{i+1}=\frac{1}{5}\left(a_{1} a_{2}+a_{2} a_{3}+a_{3} a_{4}+a_{4} a_{5}+a_{5} a_{6}\right)=\frac{1}{5}(1+0+0+0+1)=\frac{2}{5}$, not satisfied;

So, the correct answer is: C

[Dianqing] This question tests the new definition of sequences, which involves periodic sequences, and tests students' understanding of the new definition and mathematical operation ability. It is a mid-range question.",148.91,128.63
2021,（全国甲卷）,"1. 设集合 $M=\{x \mid 0<x<4\}, N=\left\{x \mid \frac{1}{3} \leq x \leq 5\right\}$, 则 $M \cap N=($,
A. $\left\{x \mid 0<x \leq \frac{1}{3}\right\}$
B. $\left\{x \mid \frac{1}{3} \leq x<4\right\}$
C. $\{x \mid 4 \leq x<5\}$
D. $\{x \mid 0<x \leq 5\}$
",['B'],"【详解】因为 $M=\{x \mid 0<x<4\}, N=\left\{x \mid \frac{1}{3} \leq x \leq 5\right\}$, 所以 $M \cap N=\left\{x \mid \frac{1}{3} \leq x<4\right\}$,

故选: B.
",183,5,"1. Set a collection$M=\{x \mid 0<x<4\}, N=\left\{x \mid \frac{1}{3} \leq x \leq 5\right\}$, then $M \cap N=($,
A.$\left\{x \mid 0<x \leq \frac{1}{3}\right\}$B.$\left\{x \mid \frac{1}{3} \leq x<4\right\}$C.$\{x \mid 4 \leq x<5\}$D.$\{x \mid 0<x \leq 5\}$","【Detailed explanation】Because$M=\{x \mid 0<x<4\}, N=\left\{x \mid \frac{1}{3} \leq x \leq 5\right\}$, so$M \cap N=\left\{x \mid \frac{1}{3} \leq x<4\right\}$,

So, the correct answer is: B.",102.85,129.45
2021,（全国甲卷）,"3. 已知 $(1-i)^{2} z=3+2 i$, 则 $z=(\quad)$
A. $-1-\frac{3}{2} i$
B. $-1+\frac{3}{2} i$
C. $-\frac{3}{2}+i$
D. $-\frac{3}{2}-i$
",['B'],"【详解】 $(1-i)^{2} z=-2 i z=3+2 i$,

$z=\frac{3+2 i}{-2 i}=\frac{(3+2 i) \cdot i}{-2 i \cdot i}=\frac{-2+3 i}{2}=-1+\frac{3}{2} i$.

故选: B.
",184,5,"3. Given$(1-i)^{2} z=3+2 i$, then $z=(\quad)$A.$-1-\frac{3}{2} i$B.$-1+\frac{3}{2} i$C.$-\frac{3}{2}+i$D.$-\frac{3}{2}-i$","【Detailed explanation】$(1-i)^{2} z=-2 i z=3+2 i$,$z=\frac{3+2 i}{-2 i}=\frac{(3+2 i) \cdot i}{-2 i \cdot i}=\frac{-2+3 i}{2}=-1+\frac{3}{2} i$.

So, the correct answer is: B.",96.8,127.01
2021,（全国甲卷）,"4. 青少年视力是社会普遍关注的问题, 视力情况可借助视力表测量. 通常用五分记录法和小数记录法记录 视力数据, 五分记录法的数据 $L$ 和小数记录表的数据 $V$ 的满足 $L=5+\lg V$. 已知某同学视力的五分记录法 的数据为 4.9 , 则其视力的小数记录法的数据为 $(\quad) \quad(\sqrt[10]{10} \approx 1.259)$
A. 1.5
B. 1.2
C. 0.8
D. 0.6
",['C'],"【详解】由 $L=5+\lg V$, 当 $L=4.9$ 时, $\lg V=-0.1$, 则 $V=10^{-0.1}=10^{-\frac{1}{10}}=\frac{1}{\sqrt[10]{10}} \approx \frac{1}{1.259} \approx 0.8$.

故选: C.
",185,5,"4. Adolescent vision is a common concern for society, and vision can be measured with the help of the vision table. The five-point recording method and the decimal recording method are usually recorded. The five-point recording method is used to record the vision data and the five-point recording method.$L$and decimal record table data$V$Satisfaction$L=5+\lg V$. It is known that the data of the five-point recording method for a student's vision is 4.9, and the data of the decimal recording method for his vision is$(\quad) \quad(\sqrt[10]{10} \approx 1.259)$A. 1.5
B. 1.2
C. 0.8
D. 0.6","【Detailed explanation】B$L=5+\lg V$, when$L=4.9$hour,$\lg V=-0.1$, then $V=10^{-0.1}=10^{-\frac{1}{10}}=\frac{1}{\sqrt[10]{10}} \approx \frac{1}{1.259} \approx 0.8$.

So, the correct answer is: C.",150.0,130.0
